Trader,Asset Name,Status,Trade Type,Payout,Investment,Trader Profit,Trading Strike,Close Strike,Trading Time,Close Time
trader C,NZD/JPY,Closed,Call,1.9,1000,900,72.076,72.077,2020-11-23 04:49:01.830,2020-11-23 04:50:01.830
trader C,USD/JPY,Closed,Call,1.95,1000,950,108.652,108.658,2019-11-22 15:58:00.630,2019-11-22 15:59:00.630
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,105.092,105.096,2021-02-12 14:17:18.350,2021-02-12 14:17:48.350
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,107.366,107.368,2020-06-10 10:25:20.040,2020-06-10 10:30:00.000
trader C,GBP/JPY,Sold,Put,1.85,1000,-437.963,134.174,134.212,2020-04-07 11:08:49.240,2020-04-07 11:09:25.060
trader C,USD/JPY,Closed,Put,1.95,5000,4750,109.3,109.284,2021-05-06 00:54:33.620,2021-05-06 00:55:03.620
trader C,NZD/JPY,Closed,Put,1.9,1000,900,76.859,76.855,2021-04-13 15:34:21.970,2021-04-13 15:35:21.970
trader C,EUR/USD,Closed,Put,1.85,1000,-1000,1.19854,1.19865,2020-11-30 11:00:45.540,2020-11-30 11:05:00.000
trader C,AUD/USD,Closed,Put,1.95,1000,950,0.68511,0.68479,2019-09-17 14:50:59.220,2019-09-17 14:51:59.220
trader C,USD/JPY,Closed,Put,1.9,1000,900,106.912,106.899,2020-05-14 03:03:03.580,2020-05-14 03:06:03.580
trader C,EUR/USD,Sold,Call,1.85,10000,7150.686,1.09307,1.0937,2020-04-01 11:55:03.640,2020-04-01 11:58:55.497
trader C,GBP/JPY,Closed,Call,1.85,2000,1700,151.205,151.269,2021-04-07 12:59:59.640,2021-04-07 12:59:59.640
trader C,GBP/JPY,Closed,Call,1.9,1000,-1000,130.567,130.535,2020-05-14 01:41:01.500,2020-05-14 01:42:01.500
trader A,BITCOIN,Closed,Put,2.05,2367,2485.35,35692.3,35639.5,2021-06-20 23:18:39.420,2021-06-20 23:21:39.420
trader C,EUR/USD,Closed,Put,1.85,1000,-1000,1.19723,1.19738,2021-04-16 00:05:07.960,2021-04-16 00:10:00.000
trader C,AUD/USD,Closed,Put,1.85,3000,-3000,0.64912,0.64982,2020-05-07 15:45:07.950,2020-05-07 15:50:00.000
trader C,USD/CHF,Closed,Put,1.85,3000,2550,0.97255,0.97239,2020-05-11 08:24:58.450,2020-05-11 08:24:58.450
trader C,EUR/USD,Sold,Call,1.9,1000,-724.353,1.12964,1.12955,2020-06-08 17:36:00.410,2020-06-08 17:37:59.603
trader C,GBP/JPY,Closed,Put,1.85,1000,-1000,139.692,139.702,2020-12-02 23:15:02.190,2020-12-02 23:20:00.000
trader C,GBP/JPY,Closed,Put,1.9,2000,1800,129.806,129.802,2020-05-18 06:25:59.460,2020-05-18 06:26:59.460
trader C,EUR/USD,Closed,Put,1.9,1000,900,1.19035,1.19034,2020-11-23 11:59:01.190,2020-11-23 12:00:01.190
trader C,GBP/USD,Closed,Call,1.88,4000,-4000,1.23179,1.23139,2019-10-04 11:05:40.930,2019-10-04 11:10:00.000
trader C,GBP/JPY,Sold,Call,1.9,1000,-703.854,138.974,138.951,2020-06-08 06:36:02.710,2020-06-08 06:37:52.260
trader C,USD/CHF,Sold,Put,1.88,1000,-955.709,0.99152,0.99164,2019-09-10 19:03:21.030,2019-09-10 19:08:39.543
trader C,AUD/JPY,Closed,Call,1.85,1000,-1000,75.932,75.919,2020-11-18 13:28:28.000,2020-11-18 13:30:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,109.817,109.817,2021-03-30 00:01:13.480,2021-03-30 00:01:13.480
trader C,AUD/JPY,Closed,Call,1.85,1000,850,83.718,83.719,2021-04-07 12:29:59.310,2021-04-07 12:35:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,108.897,108.883,2021-03-19 18:43:02.860,2021-03-19 18:48:02.860
trader C,NZD/JPY,Closed,Call,1.9,2000,-2000,65.109,65.105,2020-05-12 01:45:59.400,2020-05-12 01:46:59.400
trader C,EUR/JPY,Closed,Call,1.9,1000,900,123.735,123.757,2020-07-22 10:14:01.390,2020-07-22 10:17:01.390
trader C,AUD/NZD,Sold,Put,1.85,1000,-914.87,1.07941,1.07953,2021-02-18 06:15:04.950,2021-02-18 06:16:44.863
trader C,EUR/JPY,Closed,Call,1.85,2000,1700,120.256,120.258,2019-11-12 12:16:06.410,2019-11-12 12:21:06.410
trader C,USD/JPY,Sold,Put,1.85,1000,140.5444,109.966,109.961,2021-03-30 03:26:24.190,2021-03-30 03:28:49.530
trader C,NZD/JPY,Closed,Call,1.85,5000,4250,65.22,65.268,2020-05-19 08:15:00.910,2020-05-19 08:20:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,107.537,107.545,2020-05-12 01:32:01.270,2020-05-12 01:37:01.270
trader C,USD/JPY,Closed,Put,1.85,3400,2890,109.068,109.056,2019-11-06 04:25:00.370,2019-11-06 04:30:00.370
trader C,GBP/JPY,Closed,Call,1.85,2000,1700,137.2,137.22,2020-11-19 04:06:51.030,2020-11-19 04:10:00.000
trader C,AUD/NZD,Closed,Put,1.85,11000,9350,1.06847,1.06808,2020-06-18 08:44:48.820,2020-06-18 08:50:00.000
trader A,BITCOIN,Closed,Call,2.05,10128,-10128,37468.5,37441.2,2021-06-18 12:27:35.780,2021-06-18 12:30:35.780
trader C,EUR/USD,Closed,Put,1.85,11000,9350,1.12449,1.12444,2020-06-22 13:54:55.780,2020-06-22 14:00:00.000
trader C,EUR/GBP,Closed,Put,1.88,20000,17600,0.92725,0.92476,2020-03-24 11:55:07.990,2020-03-24 12:00:00.000
trader C,EUR/USD,Closed,Put,1.85,1800,-1800,1.18818,1.18829,2020-11-17 13:15:08.510,2020-11-17 13:20:00.000
trader C,EUR/JPY,Sold,Put,1.85,1000,-323.05,115.973,115.977,2020-04-24 03:55:05.580,2020-04-24 03:55:50.653
trader C,GBP/JPY,Closed,Call,1.85,3800,-3800,140.429,140.417,2019-11-06 01:04:59.860,2019-11-06 01:09:59.860
trader C,AUD/JPY,Closed,Call,1.9,10000,-10000,67.763,67.755,2020-04-22 01:05:04.400,2020-04-22 01:06:04.400
trader C,EUR/JPY,Closed,Put,1.85,2100,-2100,120.542,120.545,2019-11-12 06:20:00.540,2019-11-12 06:20:00.540
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,108.566,108.575,2019-11-22 12:43:00.680,2019-11-22 12:44:00.680
trader C,EUR/GBP,Closed,Put,1.85,5000,4250,0.89247,0.89212,2020-06-09 15:00:03.200,2020-06-09 15:05:00.000
trader C,NZD/JPY,Closed,Call,1.85,5000,4250,65.216,65.268,2020-05-19 08:17:36.090,2020-05-19 08:20:00.000
trader C,USD/JPY,Sold,Put,1.85,1000,-570.926,105.121,105.131,2020-11-13 08:46:00.120,2020-11-13 08:56:20.600
trader C,USD/JPY,Closed,Call,1.9,1000,-1000,107.433,107.424,2020-05-12 02:55:07.120,2020-05-12 02:58:07.120
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.12896,1.12909,2020-06-09 05:40:10.890,2020-06-09 05:43:10.890
trader C,GBP/JPY,Closed,Put,1.85,10050,8542.5,132.526,132.451,2020-04-22 06:18:46.530,2020-04-22 06:30:00.000
trader C,AUD/NZD,Closed,Call,1.85,5000,-5000,1.08129,1.08114,2020-05-18 11:54:55.280,2020-05-18 12:00:00.000
trader C,EUR/USD,Closed,Put,1.85,1000,850,1.19738,1.19719,2021-04-16 00:10:00.890,2021-04-16 00:15:00.000
trader C,EUR/JPY,Closed,Call,1.85,1000,-1000,124.34,124.332,2020-11-25 05:27:20.760,2020-11-25 05:30:00.000
trader A,BITCOIN,Closed,Put,2.05,4657,-4657,32776.3,32950.8,2021-06-21 07:34:09.990,2021-06-21 07:37:09.990
trader C,GBP/JPY,Closed,Call,1.9,1000,900,149.981,149.989,2021-04-13 16:16:43.600,2021-04-13 16:17:43.600
trader C,EUR/JPY,Closed,Call,1.85,1000,-1000,125.299,125.263,2021-01-18 01:20:02.400,2021-01-18 01:30:00.000
trader C,EUR/JPY,Closed,Call,1.85,5000,-5000,116.395,116.35,2020-04-27 02:25:02.550,2020-04-27 02:25:02.550
trader C,GBP/JPY,Closed,Put,1.88,1000,-1000,140.846,140.891,2019-10-22 18:05:00.070,2019-10-22 18:10:00.000
trader C,GBP/USD,Closed,Put,1.85,14000,-14000,1.25613,1.25637,2020-07-08 11:49:15.900,2020-07-08 11:55:00.000
trader C,AUD/JPY,Closed,Put,1.85,1000,850,83.806,83.804,2021-04-14 10:15:19.160,2021-04-14 10:20:00.000
trader C,USD/JPY,Closed,Call,1.9,2000,-2000,107.418,107.414,2020-05-12 02:59:08.190,2020-05-12 03:02:08.190
trader C,EUR/GBP,Closed,Put,1.85,2000,1700,0.87301,0.87272,2020-04-14 09:45:02.970,2020-04-14 09:50:00.000
trader C,NZD/JPY,Closed,Put,1.85,1000,-1000,72.377,72.422,2020-11-11 03:06:09.570,2020-11-11 03:15:00.000
trader C,EUR/AUD,Closed,Put,1.88,2000,-2000,1.62627,1.62645,2019-10-23 07:15:12.450,2019-10-23 07:20:00.000
trader C,EUR/JPY,Closed,Call,1.88,1000,880,120.849,120.862,2019-10-18 10:30:00.610,2019-10-18 10:35:00.000
trader C,AUD/JPY,Closed,Call,1.9,10000,-10000,68.457,68.444,2020-04-24 01:17:00.660,2020-04-24 01:18:00.660
trader C,GBP/JPY,Sold,Put,1.88,6000,-1482.12,131.32,131.323,2019-10-10 01:30:13.980,2019-10-10 01:33:31.230
trader C,GBP/JPY,Closed,Call,1.85,1000,-1000,139.431,139.431,2020-12-01 06:50:00.370,2020-12-01 06:55:00.000
trader C,USD/JPY,Closed,Put,1.9,8000,-8000,107.791,107.795,2020-05-20 03:37:13.580,2020-05-20 03:40:13.580
trader C,NZD/JPY,Closed,Put,1.85,1000,850,72.121,72.095,2020-11-16 14:05:00.120,2020-11-16 14:10:00.000
trader C,EUR/USD,Sold,Put,1.85,3000,-353,1.08559,1.08557,2020-05-12 17:39:58.690,2020-05-12 17:43:37.147
trader C,NZD/JPY,Closed,Call,1.9,1000,900,67.229,67.234,2020-06-01 02:51:00.620,2020-06-01 02:52:00.620
trader C,GBP/JPY,Closed,Call,1.9,1000,900,134.354,134.356,2020-07-17 08:15:01.710,2020-07-17 08:18:01.710
trader A,BITCOIN,Closed,Put,2.05,4043,4245.15,37739.3,37723,2021-06-18 01:18:38.060,2021-06-18 01:21:38.060
trader C,GBP/JPY,Closed,Call,1.95,2000,-2000,135.038,135.031,2019-09-13 19:34:04.660,2019-09-13 19:35:04.660
trader C,USD/JPY,Closed,Put,1.85,2000,-2000,108.465,108.476,2019-11-14 23:40:02.220,2019-11-14 23:45:02.220
trader C,EUR/GBP,Closed,Call,1.85,2000,1700,0.89483,0.89498,2020-11-18 07:30:24.200,2020-11-18 07:35:00.000
trader C,GOLD,Closed,Put,1.85,1000,-1000,1762.88,1763.81,2021-04-15 14:14:51.260,2021-04-15 14:20:00.000
trader A,AUD/JPY,Closed,Call,2.05,5003,-5003,82.937,82.912,2021-06-18 06:39:32.840,2021-06-18 06:42:32.840
trader C,EUR/GBP,Closed,Put,1.9,1000,900,0.84897,0.84861,2021-04-05 07:45:01.200,2021-04-05 08:00:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,110.547,110.587,2020-02-26 11:40:00.790,2020-02-26 11:45:00.790
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,107.364,107.385,2020-06-10 07:00:01.090,2020-06-10 07:03:01.090
trader C,CAD/JPY,Sold,Put,1.85,1000,401.842,77.568,77.543,2020-04-07 06:51:20.420,2020-04-07 06:52:50.703
trader C,NZD/JPY,Closed,Put,1.9,1000,900,64.158,64.117,2020-04-15 12:42:02.050,2020-04-15 12:45:02.050
trader C,GBP/JPY,Closed,Call,1.9,1000,900,143.803,143.873,2021-02-01 10:46:58.940,2021-02-01 10:49:58.940
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,107.412,107.42,2020-05-18 13:20:01.060,2020-05-18 13:23:01.060
trader E,EUR/USD,Closed,Call,1.85,45000,38250,1.19205,1.19221,2021-06-23 02:24:59.800,2021-06-23 02:35:00.000
trader C,USD/CAD,Sold,Put,1.85,10000,-6574.29,1.3924,1.39272,2020-04-15 06:09:54.340,2020-04-15 06:10:45.903
trader B,EUR/JPY,Closed,Put,1.85,37000,-37000,131.742,131.798,2021-06-22 13:10:00.280,2021-06-22 13:15:00.280
trader C,USD/JPY,Closed,Call,1.88,2000,1760,106.72,106.723,2019-10-04 10:44:59.220,2019-10-04 10:50:00.000
trader C,EUR/USD,Closed,Put,1.95,1000,-1000,1.10114,1.10124,2019-11-25 14:43:03.480,2019-11-25 14:44:03.480
trader C,CHF/JPY,Closed,Put,1.88,1000,880,111.773,111.746,2019-12-17 12:25:00.560,2019-12-17 12:30:00.000
trader C,GBP/JPY,Closed,Call,1.85,1000,-1000,151.83,151.757,2021-04-07 09:55:05.340,2021-04-07 10:00:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,900,106.371,106.367,2020-05-07 07:48:02.250,2020-05-07 07:51:02.250
trader C,EUR/JPY,Closed,Put,1.9,1000,-1000,118.037,118.055,2020-05-21 06:12:45.730,2020-05-21 06:15:45.730
trader C,AUD/USD,Closed,Call,1.9,1000,-1000,0.67505,0.67479,2020-06-01 06:46:59.290,2020-06-01 06:49:59.290
trader C,USD/JPY,Closed,Put,1.9,4000,-4000,107.791,107.797,2020-05-20 03:37:07.620,2020-05-20 03:40:07.620
trader C,EUR/GBP,Closed,Call,1.85,1000,850,0.90125,0.90166,2020-11-09 13:26:13.260,2020-11-09 13:35:00.000
trader C,AUD/JPY,Closed,Put,1.9,1000,-1000,84.025,84.034,2021-04-19 12:10:59.290,2021-04-19 12:11:59.290
trader C,EUR/JPY,Closed,Put,1.85,5000,-5000,115.95,116.004,2020-04-24 02:40:00.320,2020-04-24 02:45:00.000
trader C,CAD/JPY,Closed,Call,1.85,1000,850,80.781,80.795,2020-12-02 19:15:21.510,2020-12-02 19:20:00.000
trader C,GBP/JPY,Sold,Put,1.85,1000,-157.243,151.837,151.837,2021-04-07 10:15:16.400,2021-04-07 10:16:44.367
trader C,EUR/USD,Closed,Put,1.88,2000,1760,1.09386,1.0935,2019-09-27 11:05:09.050,2019-09-27 11:10:00.000
trader C,NZD/JPY,Closed,Put,1.9,1000,900,71.352,71.348,2020-07-23 11:39:07.390,2020-07-23 11:42:07.390
trader C,USD/JPY,Sold,Put,1.9,1000,43.9574,108.515,108.51,2020-06-08 15:46:03.320,2020-06-08 15:47:40.557
trader C,EUR/USD,Closed,Call,1.9,1000,-1000,1.19596,1.19586,2021-04-14 09:29:02.310,2021-04-14 09:30:02.310
trader C,EUR/JPY,Closed,Put,1.88,1000,-1000,121.335,121.352,2019-12-22 23:30:13.740,2019-12-22 23:35:00.000
trader C,USD/JPY,Closed,Call,1.9,1000,900,108.558,108.565,2021-03-24 00:01:45.610,2021-03-24 00:02:45.610
trader C,EUR/AUD,Closed,Put,1.85,1000,-1000,1.62518,1.62562,2020-11-23 16:37:35.210,2020-11-23 16:45:00.000
trader A,BITCOIN,Closed,Call,2.05,3000,3150,33860.8,33929.5,2021-06-21 05:15:57.330,2021-06-21 05:18:57.330
trader C,EUR/USD,Closed,Put,1.95,1000,950,1.10745,1.1074,2019-09-16 07:24:25.400,2019-09-16 07:25:25.400
trader C,USD/JPY,Sold,Call,1.85,1000,90.6003,109.83,109.833,2021-03-29 20:45:08.610,2021-03-29 20:46:44.420
trader C,USD/JPY,Closed,Put,1.88,20000,17600,108.014,108.006,2020-03-03 12:29:58.870,2020-03-03 12:35:00.000
trader C,USD/CAD,Sold,Put,1.85,10000,553.5399,1.39409,1.39391,2020-04-15 06:14:13.190,2020-04-15 06:15:40.397
trader C,EUR/USD,Closed,Call,1.85,6000,-6000,1.21476,1.21457,2021-02-24 13:09:55.000,2021-02-24 13:15:00.000
trader C,EUR/GBP,Closed,Call,1.85,1000,850,0.89084,0.89101,2020-11-25 12:40:32.830,2020-11-25 12:45:00.000
trader C,USD/JPY,Closed,Put,1.85,5000,-5000,107.313,107.366,2020-05-18 12:09:56.460,2020-05-18 12:15:00.000
trader C,USD/JPY,Closed,Call,1.85,4000,3400,107.717,107.735,2020-05-20 03:06:06.040,2020-05-20 03:11:06.040
trader C,USD/JPY,Closed,Put,1.85,3500,-3500,107.362,107.371,2020-06-10 10:30:07.340,2020-06-10 10:35:00.000
trader C,GBP/AUD,Closed,Put,1.85,20000,17000,1.96669,1.96549,2020-04-17 03:44:53.470,2020-04-17 03:50:00.000
trader C,EUR/AUD,Closed,Put,1.88,20000,17600,1.6806,1.67998,2020-03-05 06:10:01.740,2020-03-05 06:20:00.000
trader C,CAD/JPY,Closed,Put,1.85,1000,850,77.43,77.382,2020-04-07 05:10:02.510,2020-04-07 05:15:00.000
trader C,EUR/GBP,Closed,Call,1.85,1000,-1000,0.90488,0.90461,2020-12-02 12:40:01.170,2020-12-02 12:45:00.000
trader C,CHF/JPY,Closed,Call,1.85,10050,-10050,110.005,109.987,2020-04-27 12:35:49.360,2020-04-27 12:40:00.000
trader C,USD/CHF,Sold,Put,1.85,5000,2344.437,0.97323,0.9731,2020-05-15 16:59:01.030,2020-05-15 17:03:32.837
trader C,USD/JPY,Closed,Call,1.9,1000,-1000,107.362,107.36,2020-05-19 03:09:04.700,2020-05-19 03:12:04.700
trader C,USD/JPY,Closed,Put,1.88,3000,-3000,107.307,107.316,2019-10-10 00:55:02.560,2019-10-10 01:00:00.000
trader C,AUD/USD,Closed,Put,1.9,1000,900,0.695,0.69479,2020-06-03 15:57:00.840,2020-06-03 16:00:00.840
trader C,AUD/USD,Closed,Call,1.9,1000,-1000,0.69864,0.69834,2020-06-10 07:43:36.150,2020-06-10 07:46:36.150
trader C,GBP/AUD,Closed,Put,1.85,1000,-1000,1.79289,1.79405,2021-04-19 12:10:28.310,2021-04-19 12:25:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,850,106.912,106.9,2020-05-14 03:03:01.310,2020-05-14 03:08:01.310
trader C,AUD/USD,Closed,Call,1.9,10500,9450,0.77639,0.77662,2021-03-02 04:02:05.040,2021-03-02 04:05:05.040
trader C,GBP/JPY,Sold,Put,1.9,1000,-639.033,139.527,139.54,2020-08-14 16:06:59.400,2020-08-14 16:08:28.417
trader C,EUR/AUD,Closed,Put,1.85,1000,-1000,1.54966,1.55009,2021-04-19 15:27:51.790,2021-04-19 15:35:00.000
trader C,USD/JPY,Closed,Call,1.9,8000,7200,107.868,107.888,2020-05-20 01:07:18.010,2020-05-20 01:10:18.010
trader C,GOLD,Closed,Call,1.85,10050,8542.5,1697.59,1697.82,2020-04-28 13:56:53.860,2020-04-28 14:05:00.000
trader C,NZD/JPY,Closed,Put,1.85,1000,-1000,64.669,64.67,2020-05-05 02:24:59.570,2020-05-05 02:30:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,106.91,106.92,2020-05-14 01:11:06.660,2020-05-14 01:16:06.660
trader C,GBP/JPY,Sold,Call,1.9,1000,-555.264,134.799,134.791,2020-07-16 18:37:57.720,2020-07-16 18:39:56.220
trader C,AUD/USD,Closed,Put,1.85,1000,-1000,0.77419,0.77453,2021-03-16 11:40:36.670,2021-03-16 11:55:00.000
trader C,USD/JPY,Closed,Call,1.9,2000,-2000,107.424,107.409,2020-05-12 02:58:07.660,2020-05-12 03:01:07.660
trader C,EUR/GBP,Sold,Call,1.88,1000,16.137,0.88516,0.88522,2019-09-19 16:00:28.680,2019-09-19 16:03:58.837
trader C,NZD/USD,Closed,Call,1.85,5010,4258.5,0.59316,0.59332,2020-05-15 14:59:44.740,2020-05-15 15:05:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,107.223,107.201,2020-05-15 03:35:01.460,2020-05-15 03:40:01.460
trader A,EUR/USD,Closed,Put,2.05,2916,-2916,1.18919,1.18944,2021-06-21 09:02:31.600,2021-06-21 09:05:31.600
trader A,BITCOIN,Closed,Put,2.05,4143,4350.15,37679.5,37579,2021-06-18 01:30:52.470,2021-06-18 01:33:52.470
trader C,AUD/USD,Closed,Call,1.9,1000,900,0.72606,0.72611,2020-08-19 13:16:01.660,2020-08-19 13:19:01.660
trader C,USD/JPY,Closed,Call,1.9,1000,900,107.215,107.224,2020-05-15 04:30:04.100,2020-05-15 04:33:04.100
trader C,EUR/USD,Closed,Put,1.9,1000,-1000,1.18484,1.18484,2020-08-14 17:16:42.340,2020-08-14 17:19:42.340
trader C,AUD/USD,Closed,Put,1.85,1000,850,0.64659,0.64582,2020-05-15 02:00:03.430,2020-05-15 02:05:00.000
trader A,BITCOIN,Closed,Call,2.05,4000,-4000,32779.6,32771.5,2021-06-21 07:45:47.460,2021-06-21 07:48:47.460
trader C,EUR/GBP,Closed,Put,1.88,1000,-1000,0.86332,0.86335,2019-11-05 07:29:58.820,2019-11-05 07:35:00.000
trader A,EUR/USD,Closed,Call,2.05,5031,-5031,1.19012,1.1901,2021-06-18 06:43:17.780,2021-06-18 06:46:17.780
trader C,EUR/USD,Closed,Call,1.9,1000,900,1.18884,1.1889,2021-04-13 04:08:59.860,2021-04-13 04:09:59.860
trader C,GBP/JPY,Closed,Call,1.85,2000,1700,137.216,137.22,2020-11-19 04:04:59.610,2020-11-19 04:10:00.000
trader C,USD/CHF,Closed,Put,1.85,1000,850,0.91862,0.91845,2020-11-11 14:55:00.420,2020-11-11 15:00:00.000
trader C,EUR/JPY,Closed,Put,1.88,1000,-1000,120.792,120.825,2019-11-05 15:29:59.730,2019-11-05 15:35:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,110.737,110.758,2021-04-01 00:01:00.500,2021-04-01 00:02:00.500
trader C,EUR/USD,Sold,Put,1.85,1000,-565.472,1.0814,1.08149,2020-05-14 08:25:13.770,2020-05-14 08:28:46.013
trader C,EUR/USD,Closed,Call,1.88,1000,-1000,1.1026,1.10243,2019-10-14 12:54:59.920,2019-10-14 13:00:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,-1000,106.375,106.39,2020-05-08 03:05:00.150,2020-05-08 03:10:00.150
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,107.995,108.012,2021-04-26 11:54:41.050,2021-04-26 12:00:00.000
trader A,BITCOIN,Sold,Put,2.05,5444,-3339.546,37687.3,37729,2021-06-18 10:31:40.750,2021-06-18 10:33:37.080
trader C,EUR/JPY,Closed,Call,1.85,1000,-1000,126.302,126.256,2020-12-03 09:10:35.180,2020-12-03 09:15:00.000
trader C,USD/JPY,Closed,Call,1.85,1500,1275,108.911,108.929,2019-11-26 08:35:01.350,2019-11-26 08:40:01.350
trader C,EUR/JPY,Closed,Put,1.88,1000,-1000,120.001,120.018,2019-10-16 10:05:00.970,2019-10-16 10:10:00.000
trader C,NZD/JPY,Closed,Call,1.9,2000,-2000,64.869,64.861,2020-04-27 17:40:35.140,2020-04-27 17:41:35.140
trader C,GBP/AUD,Closed,Put,1.85,1000,850,1.82626,1.82564,2020-08-06 02:09:52.110,2020-08-06 02:15:00.000
trader C,USD/JPY,Closed,Put,1.85,3500,2975,108.606,108.586,2019-11-04 16:20:00.110,2019-11-04 16:25:00.110
trader C,EUR/GBP,Closed,Put,1.85,1000,850,0.91039,0.9103,2020-10-26 07:25:04.380,2020-10-26 07:30:00.000
trader C,NZD/JPY,Closed,Call,1.85,5000,4250,64.196,64.241,2020-05-06 00:20:05.810,2020-05-06 00:25:00.000
trader C,USD/JPY,Closed,Put,1.85,3600,-3600,108.382,108.406,2019-11-04 08:10:01.710,2019-11-04 08:15:01.710
trader C,AUD/USD,Closed,Call,1.9,1000,900,0.69849,0.69861,2020-07-17 14:08:03.490,2020-07-17 14:11:03.490
trader C,USD/JPY,Closed,Call,1.9,1000,900,106.155,106.17,2020-05-07 04:06:02.140,2020-05-07 04:09:02.140
trader C,GBP/JPY,Closed,Call,1.85,1700,1445,140.238,140.262,2019-11-12 17:56:01.890,2019-11-12 18:01:01.890
trader C,CHF/JPY,Closed,Call,1.85,1000,-1000,114.618,114.589,2020-11-25 08:27:50.570,2020-11-25 08:35:00.000
trader C,USD/JPY,Closed,Call,1.85,2000,-2000,107.417,107.417,2020-05-12 03:00:13.360,2020-05-12 03:05:13.360
trader C,CHF/JPY,Closed,Call,1.85,1000,850,113.477,113.495,2020-06-09 16:08:00.870,2020-06-09 16:15:00.000
trader C,USD/JPY,Closed,Put,1.9,1000,900,106.339,106.33,2020-05-07 07:20:05.060,2020-05-07 07:23:05.060
trader C,AUD/USD,Closed,Put,1.9,1000,-1000,0.63261,0.63266,2020-04-21 01:23:06.060,2020-04-21 01:24:06.060
trader C,NZD/JPY,Closed,Put,1.85,5000,-5000,63.808,63.825,2020-05-18 02:09:59.940,2020-05-18 02:15:00.000
trader C,EUR/USD,Closed,Call,1.9,1000,900,1.18119,1.18125,2021-04-05 14:30:00.730,2021-04-05 14:31:00.730
trader C,EUR/USD,Closed,Put,1.85,4400,3740,1.11316,1.11315,2019-11-05 07:09:59.300,2019-11-05 07:14:59.300
trader C,USD/JPY,Closed,Put,1.9,1000,-1000,106.922,106.927,2020-05-14 01:12:01.260,2020-05-14 01:13:01.260
trader C,USD/JPY,Closed,Put,1.85,5000,-5000,106.329,106.336,2020-05-06 03:20:06.330,2020-05-06 03:25:00.000
trader C,USD/JPY,Closed,Call,1.85,1000,-1000,108.723,108.716,2019-11-14 02:41:02.520,2019-11-14 02:41:02.520
trader C,EUR/USD,Closed,Call,1.88,1000,880,1.1017,1.10174,2019-11-26 13:55:01.570,2019-11-26 14:00:00.000
trader C,EUR/JPY,Closed,Put,1.85,5000,4250,116.101,116.081,2020-05-11 09:49:49.770,2020-05-11 09:55:00.000
trader C,USD/JPY,Closed,Call,1.9,4000,-4000,107.873,107.873,2020-05-20 01:05:15.280,2020-05-20 01:08:15.280
trader C,USD/JPY,Closed,Call,1.85,10050,-10050,106.691,106.679,2020-04-29 00:13:47.980,2020-04-29 00:25:00.000
trader C,USD/JPY,Closed,Put,1.85,1000,850,104.566,104.562,2020-11-16 06:06:10.350,2020-11-16 06:15:00.000
trader C,EUR/JPY,Closed,Put,1.88,2000,1760,120.006,120.005,2019-11-25 05:50:00.330,2019-11-25 05:55:00.000
trader C,USD/JPY,Closed,Call,1.9,1000,900,108.046,108.08,2020-06-09 01:04:57.460,2020-06-09 01:07:57.460
trader C,EUR/GBP,Closed,Put,1.85,1000,850,0.86567,0.86528,2021-04-07 14:02:29.670,2021-04-07 14:05:00.000
trader C,GBP/JPY,Closed,Put,1.88,5000,-5000,132.327,132.416,2019-10-03 12:33:55.790,2019-10-03 12:45:00.000
trader C,USD/CAD,Closed,Call,1.85,3000,-3000,1.34245,1.34231,2020-06-09 16:30:00.260,2020-06-09 16:35:00.000
trader C,GBP/JPY,Closed,Call,1.95,1000,950,142.645,142.656,2019-12-09 15:00:00.700,2019-12-09 15:01:00.700
trader C,USD/JPY,Closed,Put,1.95,1000,-1000,108.109,108.112,2019-09-13 19:48:03.370,2019-09-13 19:49:03.370
trader C,EUR/USD,Closed,Call,1.88,1000,-1000,1.09459,1.09423,2019-09-26 07:25:42.170,2019-09-26 07:35:00.000
trader C,USD/JPY,Sold,Put,1.85,1000,-501.678,107.663,107.669,2020-06-09 16:20:08.250,2020-06-09 16:23:42.250
trader A,BITCOIN,Closed,Call,2.05,3181,-3181,35152.2,35083.5,2021-06-21 02:37:13.980,2021-06-21 02:40:13.980
trader C,EUR/JPY,Closed,Put,1.88,2000,-2000,119.904,119.938,2019-10-16 05:45:01.090,2019-10-16 05:50:00.000
